tweet_id,sentiment,author,content,content_length
1961826181,happiness,ladypandorah,@BlacksilkBlog Hugs to you for not being able to shag Crush anymore  x,70
1694309871,happiness,swoop_hcm,"lol simpsons S20E19: &quot;first day at your new school, so lisa: have fun!   and bart:  DON'T!&quot;",101
1694385463,happiness,tishatweet,@CardineB teehee. it was a good show anyway,43
1965601498,worry,endlessblush,@KallieT this is sounding like the worst lurgy ever - the one that just won't go away ..  ...are you ready for end-of-rope action yet??,135
1695374092,neutral,DavidWaldock,"@jocope well, I was under the impression most people have the urge to buy new sofas  To be fair, we're not tiling, we have a man for that",137
1753500103,worry,AndyCorney,@daveg38 I was thinking that too this morning. Don't worry it soon passes,73
1694976374,neutral,fadfdsj,"http://www.facebook.com/pages/HelloTxt/73275306275 this message is posted on HelloTxt Facebook Fan page through HelloTxt, check it out",134
1694975897,happiness,MissxMarisa,"@tsarnick I'm very passionate about my interests and go above and beyond  I mean, you've followed The Wiggles, right?",117
1752698183,happiness,Jassguindon,"Won a diamond for my compï¿½tition  , yaayy tomorow its the DIAMOND DANCE OFF !! Were the best  .. Still in montrï¿½al !!",121
1966276795,worry,MrzEndy,@BSBVBK im trying to fix it.. it doesnt do it  and its &quot;ahi dios mio&quot; but u did good lol,98
1957398563,neutral,MegsEggs,@laubow_  me too!,17
1751324589,happiness,Kaymixi,@meghan7x Happy birthday in 2 hours and 54 minuets  Haha,56
1958106109,neutral,kelly1783,Wish I was @ wembley,20
1694146493,worry,haruki_zaemon,Spent the last 2 years largely ambivalent about s/w dev practices. Can feel care factor returning. Look out!,108
1960256363,happiness,ROCKSTARSYRUP,"had fun tonight ^^ make up, pillow fights and skins. wish i could have stayed over",82
1753158840,happiness,chelseagutowski,@JackieShimamoto i love cobra starship!!  thanks for the suggestion!,68
1695249050,worry,twitch9025,So I'm waiting in front of the DPS so Julian can take his driving test.,71
1695885411,happiness,WhatShelleyDid,Just had the best shower ever  Still completely deaf in one ear but kinda getting used to it now!! Gonna watch 'the women' now!,127
1965859652,worry,cinnamon_716,*moment of silence* for the Budget i'm bout to b on  I spend wayyy to much $$$.... OMG! I'm on a Budget?!?!,107
1962974707,neutral,suPEARLative5,"Trying to open a .docx file on my virtual system while I'm under the dryer. But it only has Office 2007,",104
1752965073,worry,PaulFrankWang,Restoring new iTouch 2.  Excited to use it. Yeeeeeeeee. Goodbye iTouch 1.,73
1751919508,neutral,Maighstir,@LadyFarrahGiano how's the baby fever,37
1962730414,worry,JessicaLG717,"@justinchon great. so you're saying *I'm* old, being 28 and all??",65
1964983495,worry,twilightlover75,super bored on a friday night,29
1695375304,neutral,JessicaLaRae,"I'm at work, hoping to enjoy the day!!  Fingers are crossed!!",61
1752800093,neutral,CarriBella,@rgambarini Instrumentalists like to give singers a hard time. But the vocalist's job is the toughest when he/she is sick.,122
1751393584,neutral,bkajino,"@sugarjones re: @garyvee &quot;Lost&quot; comment: oh yes, classic! That will free up some time fo sho!",103
1965602257,happiness,wowitsjenjen,Glad to be home I wish I could make @CBrown7785 feel better,59
1753885410,happiness,gawbler,@hairrocks happy birthday!,26
1753518166,neutral,ImperfectBlue,@kingofthelab I'm sleeping on the wooden couch tonight!,55
1753253419,neutral,developar,"@SabrinaDee paint it, like what u did with ur hair",50
1694258386,neutral,smartestgames,Someone in UNITED STATES liked Eleminis http://tinyurl.com/dhlq5t,65
1751431670,happiness,_Natiiiee_,awww i bought my mom the cutest things for mothers day  woop woop mee expert shoper,83
1960601518,worry,Ally_BCheah,Well it's friday and usually the start of something awsome...I'm not sure if that'll be this time around  I gotta shake this,124
1753312623,neutral,NOVAscotiaa,Yay finished my journal. Gonna go sleep now. Church tomorrow. Yay!  don't forget it's MOTHERS DAY!,98
1965373466,neutral,littlehellcat,@mandzz ohwwww  whatever I'm excited anyway.,44
1753696593,neutral,colintuohy,That's cause you are old mate hehe,34
1965305719,neutral,MartinG05,@summersunrays Bryan hasn't replied about wingnuts,50
1751213904,worry,nbowa,@sargeabernathy purrrrs.... ooooh that will do,46
1964087242,worry,mrjspencer,@ChewwyUwe http://twitpic.com/66st1 - please let me freee... I can't watch you masturbate for much loongerrr!,109
1695343740,neutral,kellymhall,Wild Oats Pinot Grigio = v easy to drink,40
1965479751,neutral,MiSSDENiS,I think I just found my purse soulmate. But its not in my budget,64
1694345277,happiness,selenagarcia,relaxing fragrances are SOO IN! my latest loves are still lavender &amp; chamomile--the basic ones  trying to find more flower scents..,135
1960819896,happiness,xelectrostatic,"shopping with @curlysue69x tonight, cant wait!  Lucky bastard @jayrunway has already finished work  im stuck here forever!",122
1695583560,neutral,Erinmack,@safegeek so technically....i havent really gotten out of bed. so i think you're right and i'm gonna stay here!,111
1695441969,happiness,lisahendershot,YAY!  A bright and shiny new week to play with,46
1751749429,neutral,Devoted_Harpie,"@terbear59 yes the new one, I adore both though  who doesn't love Vincent!!!",76
1753400430,neutral,Joshua_Palmer,Winding Down for the night. Rode the duc home from a B.B.Q. at my pops house. Time to pass out as soon as the adrenaline wears off!!!,133
1957501587,neutral,binncheol,"@DamoDarko yep, i wish they were all playing dubiln",51
1753216999,happiness,chelscaldwell,watchin my favie @themandymoore in because I said so..then catching up on much needed sleep!! goodnight,103
1751921385,neutral,BradBrutality,Just realized you can get arrested for public disturbance. oh well i'll take my chances.,88
1962253624,worry,DKV08,Ok... No one was interested in my special.   Now the popcorn is stale! What a waste. I'm going to find a homeless person to give it to ...,138
1964395818,neutral,Bytorsnowdog,@brigwyn someone came in when I was sleeping off my national passtime and turned me human,89
1752382891,neutral,damalixoxo,chilling at the casa,20
1753516075,neutral,chaachaaaaaa_,@ohmonika Star Trek is really good. I loved it too,50
1694476762,worry,carenayres,"@AnnieBGoode Yes, that would be pretty creepy. I think its all a bit more innocent than that, I think he just wants to sell some icecream",137
1695921459,happiness,itsraelouise,"waiting for amy so me, her and @reecerentboy can go see the hannah montanna movie!!!",84
1964601549,neutral,lnjen,gymnastics time.  My last night for teaching Friday evening classes.   New summer schedule starts next week.,108
1962191785,happiness,ilfiore,"Have ordered the cuuutest invitations for my new nieceï¿½s Christening, and they just arrived back in SA.  Sorry that I wont make it myself",139
1752088802,neutral,KarenRuzek,@mrskutcher How do you include an uploaded photo with your tweet??  I'm new...thanks,84
1694625015,happiness,Marissa_24,"@WhitneyEVE i love the new hairdo! haha, and i live in NY too, so yeah it was REALLY hott!",90
1694401853,happiness,cesya,Aww. I'm glad that I'm up at this obscenely late/early hour. Because I just found out that Forest Kline is engaged.,115
1960320903,neutral,bigfatloser,@anaruba I need carseats,24
1694789897,neutral,luiz_com_z,"@buchmamsell ist im der Haus... or something like that.  Guten morgen, Frï¿½ulein!",82
1751104805,happiness,shanegenschaw,@a_double as if there are any other kind  http://myloc.me/Fkl,61
1694364764,neutral,kendragossett,eating organic jelly beans,26
1962238521,worry,jiffypophead,im hungry.due to last night's dinner..or lack there of.. someone take care of me,80
1961831369,worry,davance36,is saddened by Husker Access...no internet!,43
1960907396,worry,manduhhluvsjb,omg i was so nervous last block. i had my speech and i almost puked. it was horrible.... i bet i got a bad grade on it....,122
1963725511,worry,AllAboutTravel,Waiting for my cell phone to dry out.... it went swimming in bowl of water earlier,82
1962768367,neutral,frigsandina,bored  and sleepy and listening to music :p doing project :S,60
1694330984,neutral,StineAdelPetrea,Yooooooo!? What up mates?!,26
1964370447,neutral,clickwir,whew. did some more vacuuming. what a good time! You should vacuum.,67
1695923170,neutral,Armano,@tangibleww I like the last part in your methodology.,53
1752645529,neutral,missyosigirl,@busaysay thank you isay  kamusta ang bulacan historical gimmick at ang gilmore shopping trip?,94
1752124645,neutral,lovelywings14,@dfizzy has a name label on his picture too.. i just hadnt added it in when i took this: http://www.twitpic.com/4hap4 picture..,127
1753135905,neutral,PMPham,@liljizzel dope background,26
1964029247,neutral,fletchernet,#bgt Can't watch anymore,24
1960587331,worry,Fedfan1414,is surprised Lleyton isnt putting up much of a fight,52
1752896036,happiness,CommandanteOso,I am now Vice President of Social and Cultural Affairs at Southwestern College,78
1753434072,happiness,cintush,HAPPY MOTHERSDAY TO ALL MOTHERS!!!!...and to mine  I LOVE YOUUUUUU,66
1694091129,neutral,lvdeijk,"@GJvManen Nope, kicked that habit more then a year ago",54
1962222395,neutral,fkkhalid,@elishakhalid I called but you didnt answer,43
1752846727,neutral,goodboygonebad,@Noa_Adamsky Good morning to you and thanks for following me! Cheers!,69
1694707589,neutral,DivasMistress,Had interesting WKND. Sleeping Saturday &amp; Productive Sunday!!,65
1753075121,happiness,Phoebesheahan,yum - mother's day lunch at The Food Business in Burnside was delicious! such a gorgeous day,92
1964503382,happiness,ShesElectric_,I had my galaxy..and god it was good!!  Where has everyone gone..twitters gone a bit quiet  xxxxx,97
1694474689,happiness,katreniah,YAY! GO TAYLOR SWIFT!! come to australia again!!!,49
1751537696,neutral,Musicgirl119,flordia- and @stellarkartband- where do u send in the pictures of the shrits? saw ur update on facebook,103
1964595534,neutral,fentonfilms,I wanna make a new vlog update tomorrow. But I have homework to do as well.,75
1964946438,neutral,jessmariee8,Going to work soon,18
1965326394,neutral,lucamacis,my right arm is burnt from the sun,34
1752620019,happiness,amandasaur,&quot;dream of a better world because it's coming&quot; -someone could live off of those words dude,99
1694475729,happiness,stevebomford,@ComedyQueen Well.... you're not called comedyqueen for nowt - are you lol,74
1958136518,neutral,yharafauziyya,: nothing to do,15
1958097869,worry,Sweetbaby50,"Stupid me, accidentally gave my honey the Atomic flavored buffalo wings and now his stomach feels just awful..... Im sorry baby",127
1957346856,worry,endlessblush,@greentm  ... i have phone calls like that often .. different subject - same result of feeling beaten to pulp and left for dead,127
1960667125,worry,Shardonay,@Mandelin Omg i'm on a one year work permit! Going home end of June...i'm really gna miss it   #canada,102
1695728672,neutral,Ben_and_Louise,@Deep25btech thanks for your reply. We appreciate it,52
1961528406,neutral,Jazzy_Couture,@KayPriceless u wack put a swimsuit on and regular pants at least,65
1751853416,happiness,asnallar,@MariahCarey Happy mother's day to Ms. Pat Carey,48
1753418040,happiness,mr_moberts,@Rove1974 looking forward to the show tonight. Can't wait for ol mate @DHughsey to,82
1694420247,worry,Thea_Smith,"@krissysalisbury Oh, don't spoil my fun, lol",44
1751143605,neutral,Lory_McLean,@howie_d he's a lucky baby. He has a wonderful family  do u know when u could take him at home?,95
1960906439,worry,KIST_ME,I always feel like I'm betraying her trust in me when I drop the pup off at the groomer.,88
1694665976,happiness,jrharv,short work week for me,22
1695924994,worry,danyellap,"@jesterjay SWINE FLU. Some family just came back from Mexico, i'm staying FAR away! Im feelin much better now thanks Jay",120
1694239683,neutral,PhotoExhibition,Answering email questions for Art of Photography Show. Yes-I actually reply.  http://www.artofphotographyshow.com Entry deadline May 22nd,137
1962913514,neutral,sfabsx,@JammyRabbins i wish you were playing at MY prom,48
1753550520,worry,nicole_honey,"@Emily_Murtough Yeah, I know what you mean. I was really worried about it, but the exam was fine, I'm sure you'll do well",121
1957574071,neutral,Yoshimikiosha,@Lickasha sorry 19/female/atl very lonely,41
1962969384,worry,Delirious_sb,@backseatsurfer9 Oy.  Get checked for ulcers please please please.,66
1962365187,neutral,ncdoog,Glued to the copier machine today.,34
1751214928,neutral,mnmland,Waiting the next release,24
1695165631,worry,gheamoeis,"@Shahrukh_Khan oh please, you don't have to do that to me. Don't bother",71
1753364853,happiness,shinydragonfly,"@RobPattinson444 thank you for accepting my request!! must take care of my little girl, maybe i write back later",112
1965726066,neutral,Gemmaboyle,@hughsbeautiful Yes yes she is indeed nuts! ... Like me... though i am not rich  Tut x,86
1964867828,worry,Chippewa29,"@binhog737 Sorry about the weather, hopefully you're not in the 2-3 hour wx delays here in BWI",94
1694977205,happiness,frreshly,@TheOlifants  de wereld need more ppl like you! ;),50
1752873046,happiness,morningcamearly,"Sleeeep. Good day, nice night, comfy bed.",41
1957738760,neutral,Nickgrubb,"1am, quietly tidying up after dinner party. Whilst closing tupprwre lid, centre island in my kitchen collapses! Wakes baby. Mayhem ensues",137
